planet_ID,T_q1,T_q2,T_q3,log_H2O_q1,log_H2O_q2,log_H2O_q3,log_CO2_q1,log_CO2_q2,log_CO2_q3,log_CH4_q1,log_CH4_q2,log_CH4_q3,log_CO_q1,log_CO_q2,log_CO_q3,log_NH3_q1,log_NH3_q2,log_NH3_q3
17379,1366.1951336050865,1387.5087217232451,1409.10359895593,-3.9800678393771993,-3.899053362285551,-3.8137948832410515,-4.526134022250536,-4.3763195465592934,-4.227836688674939,-10.810187555951767,-8.530219172433343,-6.622268030816482,-10.481182853808523,-6.81942622968341,-3.863160407605259,-5.05922060227661,-4.966531848114462,-4.884773421505826
17380,1403.267490934401,1423.5533957030116,1443.6432052474977,-5.359555604847471,-5.201385162528537,-5.081739073773417,-11.17016727107553,-9.539563293056256,-8.140774807441574,-5.057309755824477,-4.964432892877526,-4.877338175230736,-4.164457027112932,-3.5458882844598216,-3.1255055549760367,-4.952791533756283,-4.892009849219673,-4.819269937079438
17381,955.6686820670982,963.3894937318478,970.8152135221931,-7.034015222113576,-6.820714526437093,-6.652903267277276,-5.645426004976906,-5.566897662549417,-5.476342136573038,-10.998488573853036,-8.786970688485985,-7.64554100625552,-4.1212027374054285,-3.8708125954779433,-3.625410650107589,-11.250098089829333,-9.535381492165607,-7.767460255370983
17382,885.3419875453592,906.9223904697141,929.6056259292269,-3.5099333227703364,-3.3402061462930703,-3.1787613447368552,-10.788077141220718,-8.581107288877153,-7.448567053501154,-5.0648899849589935,-4.933665412285607,-4.792246929468645,-3.6078748854594584,-3.178499608696528,-2.8069667697234615,-11.032402811082417,-9.16870118244686,-7.088320542634749
17383,1920.621181048509,1943.4966407374545,1968.300281088533,-10.934403859123433,-8.84744720012001,-6.664646602139926,-9.28648310309498,-7.167304938228051,-6.765490216605548,-3.59692682743939,-3.5532515489853207,-3.507298840180651,-9.926845117445268,-6.011852347343764,-4.196025655212488,-10.802785146308306,-8.80174924739208,-6.7969293949083145
17384,116.57216296193947,119.11169231005324,121.71595607582974,-8.881553306616587,-6.5336519239891055,-5.948723431480875,-4.780760203515404,-4.373114265303821,-3.975363469941133,-7.47394402440681,-7.0354505588948175,-6.683848393032745,-3.4666609461587075,-3.0695732451508273,-2.709329494410574,-5.657016206970132,-5.478432613059133,-5.302028291969691
17385,1111.801020456371,1123.509764647385,1135.6791346217494,-6.079856667298681,-5.859324212035939,-5.6919586474165405,-7.660073799913863,-7.401934795609321,-7.19503228812825,-11.282953408087018,-9.451651808263877,-7.677927883615916,-9.963680321244995,-6.6869991892530924,-5.092253319192641,-4.6035495650131555,-4.564244455047616,-4.524861654541362
17386,2322.2728810551594,2349.2312584805736,2376.539575929822,-11.066404259590438,-8.863135411205613,-6.820406059284944,-4.9395653686165835,-4.8467065376013565,-4.768813940495269,-4.271280553808866,-4.241026905305697,-4.210521029052506,-10.489073825637567,-7.5907729873757415,-4.875042585082204,-11.070871853866652,-9.018776708368348,-6.998581164032022
17387,2394.235098457886,2421.845880134573,2447.674334167152,-11.100440673324254,-9.39218314977004,-7.906346194157356,-11.240628377902905,-9.952909284881066,-8.58799965132638,-6.275558267625599,-6.149325722088003,-6.030765790877488,-3.438817457333271,-3.2338154853461893,-3.0393513163460266,-11.102877435210141,-9.440207926163094,-7.632342085580123
17388,1265.2683115176585,1276.4256337390466,1287.7495844254368,-3.87054910609378,-3.827600217486032,-3.787546788519113,-7.2644161584755516,-7.007507175156811,-6.802794317945328,-11.117225010843832,-9.410677144490618,-7.5851545905248505,-4.190654258623681,-3.7128903608698023,-3.3748429551048735,-11.145139520798596,-9.310728861400555,-7.34778304150756
17389,1063.5321077950464,1087.1319843771546,1109.7991384339293,-4.516818097137959,-4.40539190554934,-4.2833809746895195,-5.630761876013124,-5.436091666918855,-5.247690868085439,-6.909835107817089,-6.682866528810906,-6.488050412254532,-10.651056266238873,-8.018964201132396,-5.633905357965114,-11.187682834582809,-9.326520824679669,-7.515972250688861
17390,313.5111369762551,318.85791424047187,325.2325412020462,-11.071095835907306,-9.19038168575817,-7.148337230224226,-9.322573225397905,-8.212197116342512,-7.566631560279505,-3.625602472912947,-3.5396665917422308,-3.456457260975418,-4.224315961134962,-3.9198158778324017,-3.614945024006552,-11.152209093311416,-9.344081745634167,-7.755913437892134
17391,911.4806588154299,931.8361332037558,956.4736534114021,-4.455461554514535,-4.320934092772992,-4.182936375538541,-5.264283326385258,-5.057207703521688,-4.870397051773124,-6.230388160850761,-5.998067013054384,-5.8057224398534,-10.407584842883313,-7.055733222980116,-4.778284470241441,-4.604457445700822,-4.500588652234327,-4.399450327248899
17392,283.1137448088378,286.20541154040427,289.21369209634946,-7.519612142756293,-7.054957067003917,-6.76071023582448,-6.66681234502344,-6.295498407473418,-5.981059432326306,-10.64500811314619,-8.603822865764267,-7.720501315886195,-6.340170498008996,-5.823735103735245,-5.404087042966706,-11.375430377234796,-9.745789141615683,-8.262842416641002
17393,1043.71725490742,1054.1960909511188,1064.8231128993025,-11.21273344270491,-9.45991345482752,-7.592081537508894,-11.376450410046862,-9.915975437784784,-8.660292990269797,-4.493348468103202,-4.456238417068989,-4.420243471372921,-10.203932148438057,-6.977143676202915,-5.644712912246918,-6.096448511470029,-6.006783619502529,-5.930891755204227
17394,961.7069613466869,983.1846561492307,1006.7277634798224,-4.647113196408604,-4.543733845737185,-4.444420235669612,-10.884470731219995,-8.956740855901785,-7.850246142882331,-11.082020444903916,-9.25972370677524,-7.573273468985797,-10.190414925551265,-6.8371675744004055,-4.977520885968653,-5.113881839585501,-5.030718885289095,-4.948070350306851
17395,1405.1765664044628,1428.7821573258425,1452.9481842724563,-5.916964673316488,-5.810446297907742,-5.695872109007214,-11.215582127611313,-9.836783634394092,-8.66697078925797,-11.149531023200941,-9.576852886760697,-8.041224452521474,-5.081266576589796,-4.684698785409409,-4.349298786715138,-11.135177909469473,-9.37133264354693,-7.753264673747052
17396,1091.5601678632765,1100.2254042260392,1107.8013760602814,-11.172064981675442,-9.303982455939103,-7.509268266418193,-6.10336520753431,-6.017560598900078,-5.934498828814706,-5.831942781444783,-5.749428348826583,-5.668678401040065,-8.534634210386441,-5.537958456687706,-4.774127024313255,-5.103668426985374,-5.077663013164308,-5.049614781932718
17397,2344.262083949625,2377.5372258157877,2412.560816202577,-4.502355435620498,-4.449431573342056,-4.393369666053242,-4.658955523772516,-4.564280594483295,-4.4603638041002425,-5.18248355532789,-5.085191380028546,-4.9929566942137,-10.692032884973816,-8.324803528051486,-5.833718390500177,-10.965863420304586,-9.03494146800729,-6.837197383335594
17398,392.67688984979,403.7551991171504,413.8777738954964,-3.784056983715785,-3.6147187418917306,-3.4292568238700025,-7.712549385327215,-7.099671070818284,-6.6092060720243015,-7.290901001285545,-6.705400592190174,-6.324977238143484,-10.268334467306586,-7.276075555205461,-5.823017644201206,-5.6710709940524255,-5.500178412447005,-5.333478509682972
17399,1118.0290988387985,1137.371298134511,1154.2146595431923,-11.195284314132369,-9.58894573048053,-7.701787063445513,-6.7241148078543285,-6.537955521747173,-6.372090254507865,-4.974275074446876,-4.913961992082517,-4.848226914167021,-7.141708222951789,-4.859497741220304,-4.154102368013294,-11.123570818459957,-9.438813094830671,-7.746612712357649
17400,1428.647074215698,1442.2255740294092,1457.1988482967633,-10.90908667949962,-8.897088478914458,-7.395980566076528,-5.605754205842421,-5.513412746833462,-5.421841523902647,-11.284607976771197,-9.694123121877865,-8.14106239204966,-4.536765318416498,-4.005955342791439,-3.574841641991577,-6.552714552751363,-6.443653826478209,-6.339490176620282
17401,1033.842110381913,1039.8126307190785,1046.6239879326374,-4.587632031471016,-4.5378752400906475,-4.490736787936596,-6.911528127750788,-6.773082823263301,-6.648755687901148,-3.8339613884417156,-3.8046345660183043,-3.7736586927558418,-4.066970630916719,-3.8700589903542,-3.6875976463303486,-11.11009729607924,-9.152003583715455,-7.275416863849753
17402,803.0280524720715,812.5690793326942,822.0146621796994,-11.021094724662312,-8.659614356036954,-6.468119821958726,-4.306179277322553,-4.181260567710319,-4.069208817272216,-3.132955509173311,-3.074504484727208,-3.012830031939338,-10.490948352199842,-7.7360030037824625,-5.105148466593042,-10.856262056903637,-8.754091097390528,-6.812707903479073
17403,1893.516012777667,1949.970114424433,2008.1481100936082,-10.939242816806745,-8.873822399150972,-6.424754351852751,-10.150371947820954,-7.370869805293368,-6.535495831048786,-10.933789825509196,-8.834356333082027,-6.790544564633546,-9.84035718341927,-5.281656220345579,-3.4236864659402855,-4.136364968707017,-4.030093635509001,-3.9201087620546384
17404,348.05018606659377,353.7392994999909,359.1608263106561,-10.961068523543918,-8.853272679575843,-6.769724335371994,-8.2285816828509,-7.539040425041877,-7.030377643373527,-3.7269776108856854,-3.663337481144344,-3.5944987202540273,-5.183773558014785,-4.76173872659421,-4.38067731972412,-5.344554493713277,-5.263465629153051,-5.1748445929188005
17405,1315.6346448379347,1354.480960015995,1391.6710071162045,-4.890054199217813,-4.770414252946326,-4.659120972907579,-7.20795172641666,-6.99336276682317,-6.7526293188144635,-11.042494924217662,-9.191744332136256,-7.503256661796886,-8.113636734689745,-4.889766909834305,-4.0023505367438785,-5.437029010516928,-5.331891584483649,-5.218284372544446
17406,1929.5186849053198,1985.0837328655432,2034.7473407128923,-5.000534961259524,-4.895794229391788,-4.770378295152134,-5.7973964054075315,-5.606900544802839,-5.423416685065133,-11.13258859783165,-9.301848928010992,-7.569183343857576,-9.167574862468951,-5.372006636667801,-3.8573069266150903,-11.078019230626971,-9.122561795438918,-7.178647222866118
17407,496.6570672357315,503.071131053869,508.85628892464587,-5.729912068048217,-5.58217529355097,-5.428853821209236,-6.57471757592636,-6.280170000768886,-6.001467378955995,-11.187813533327436,-9.497143724448819,-7.915727743814693,-4.311713004322271,-3.9851502441297537,-3.6704797479582907,-4.85518335169639,-4.7988565039108995,-4.740372766686513
17408,2437.084266694645,2457.249667753222,2477.115995613263,-11.07862134473544,-9.03533635197538,-6.75367037628247,-11.10709732403301,-9.145332675493679,-7.428132387378863,-3.166810147152592,-3.140285748522601,-3.110735578845899,-6.193485969854404,-4.484735506185132,-3.9299598017049577,-10.985894739533235,-8.966351273993642,-6.617197789972046
17409,995.7874473874604,1008.8816012191764,1020.6387476882163,-11.285664194918967,-9.752399594745764,-8.038169124224112,-6.832337789324743,-6.645646690401695,-6.478333763324637,-8.919293140872902,-7.682325936154283,-7.345316056396379,-3.293407329581228,-3.058068654785269,-2.8299381987173873,-11.25873410537975,-9.71239177597631,-7.977004288353901
17410,1701.6399745550475,1722.496092138062,1748.0605350150693,-3.4423763784606747,-3.36252893426214,-3.2936231177505735,-11.075975634615036,-9.20970110046544,-7.332161166238797,-11.044300210291668,-9.055385457460973,-7.047356186615979,-4.727325345659072,-3.4349486228632498,-2.9878913847851782,-10.849019251460081,-8.806497212077609,-6.689224973061212
17411,564.6096991458612,570.8180158098444,576.6817569648548,-5.634087575835318,-5.520443162422063,-5.414045194153629,-4.12787328224065,-3.995482393320394,-3.879803851625031,-11.281262469255768,-9.703584771504138,-8.264920979329906,-10.881659604065607,-8.091464934798498,-5.770275231358361,-7.192474753867103,-6.851738660064596,-6.638254734513231
17412,1475.8434431199546,1499.8930578539118,1522.9828024131793,-5.800811271888103,-5.678944709381149,-5.569235351722391,-11.326809867140728,-9.867443331880981,-8.543296364948969,-11.133445909603251,-9.51733936319945,-8.135313753097757,-3.5063959812581227,-3.2163564484032126,-2.940836742719743,-6.124876191151668,-6.009135691993422,-5.915109560186192
17413,1258.2756212412708,1282.7949863493345,1306.1810660765443,-4.439301746076976,-4.352006727116648,-4.262830133382891,-4.921942830465101,-4.775310769051861,-4.621397438203029,-11.133339452661112,-9.490833412668671,-8.005001833997502,-10.610803910735124,-7.666901420543863,-5.091534198622614,-10.889030357652175,-8.208000167321474,-6.63128489200801
17414,968.9207534108599,977.9690223276345,988.2131627193359,-4.581653826361573,-4.5260902330982535,-4.469251290174346,-5.828102439658638,-5.691695595444019,-5.576143661105448,-11.16211172827512,-9.506021146394179,-7.785812820537821,-10.836884154358199,-8.143507644303709,-5.583558595769553,-5.0298518201880675,-4.98651788873331,-4.94664969345352
17415,785.4915734171216,801.0841825442177,815.5339948067768,-11.138839861823378,-9.275370761949938,-7.191294336081205,-7.663347573497885,-7.1390357988658755,-6.726391431147933,-6.466750244494579,-6.107296311728038,-5.867442801164548,-3.6858443917153134,-3.2949003401104875,-2.9354581918787437,-4.549580952939656,-4.476248668461709,-4.38655023111391
17416,972.0661022172687,985.8063727045859,1000.4753407149639,-5.5070495423795505,-5.29657505672605,-5.119002173455202,-10.714768600800218,-8.449235963106526,-7.6213440298915325,-6.2560606040542375,-6.035254458997628,-5.851660363666656,-6.35580797185979,-4.840728312886896,-4.280406057037762,-4.323877452593264,-4.263272437096376,-4.204762625901389
17417,1090.1831356986243,1107.3367704193984,1123.9971210781919,-4.249668539722408,-4.171049025137628,-4.0866548317890645,-7.108735505310171,-6.844369193899617,-6.594408357199421,-6.955457397568602,-6.6448505922799415,-6.408339817200397,-9.808944340458979,-5.934198895899099,-4.459729117600506,-11.184111283663732,-9.475071560770385,-7.5769866041925695
17418,2696.862778705241,2725.3882275766705,2758.469209749239,-10.797276707887992,-8.133981990337581,-6.567550272657597,-4.536069157272505,-4.455521763358257,-4.385154166802343,-10.633670818263472,-7.953946336279286,-6.603948214251438,-3.655093472980887,-3.4855528702948,-3.3168255942775686,-5.214306145866907,-5.177567842511221,-5.141390016693333
17419,782.7335362131823,801.4675904384495,817.7490991621848,-11.008024338719641,-9.043766268919441,-7.073185027986977,-5.198269843470382,-4.9778700260158155,-4.7563673357662735,-11.288946902336043,-9.427034075961672,-7.848512329859929,-3.6790723378063657,-3.1877893278492384,-2.785012096693119,-4.487799826658417,-4.397488866286559,-4.298729907746137
17420,456.11600364778,459.13247837739857,462.8296552448241,-11.289255927304604,-9.899765795430351,-8.463202667747705,-4.8082608479909,-4.656887817137554,-4.505726238971929,-10.414085517046166,-8.33689205753135,-7.426581497862324,-4.3268842082388925,-3.9906547879885155,-3.6837910788022397,-11.231138908564851,-9.78905165229182,-8.386164025838935
17421,1887.476137717236,1888.3791089073645,1889.2459412674648,-11.082968654953415,-9.018098920523812,-7.1904272180496696,-4.195058948651061,-4.171197383118939,-4.147773939947479,-5.273356710986747,-5.240300961232184,-5.204705252965716,-4.628414894840547,-4.567333563531268,-4.516831933720173,-4.440650919871499,-4.429301261298486,-4.418678665736264
17422,668.965251746358,675.6174204254174,682.489961385656,-11.05161160482983,-9.041591299029829,-7.05400643483269,-6.7995924097245375,-6.5272768519007816,-6.305999989445345,-3.6096394348417378,-3.5706528413592924,-3.5318229214782106,-5.175018052001959,-4.697145523799949,-4.307602155443332,-11.332049097377961,-9.645444226976208,-7.812961867945542
17423,764.4495174521094,775.7370961735556,786.2361476904072,-5.269688933339409,-5.160116154477115,-5.061485210969647,-4.3453316904882175,-4.212413786497116,-4.0819437666173135,-6.557735742435198,-6.342483500750928,-6.161092995447051,-9.182427023693567,-5.198212005149972,-4.079516525329784,-5.680206485228544,-5.601826787715846,-5.523293824400803
17424,800.7170658932453,807.284235686514,813.8344479463419,-10.99053399060745,-8.727083207126103,-6.55330966605371,-4.920858413399717,-4.827734175079456,-4.7393867650559525,-3.2336904115808416,-3.1963383893263444,-3.1577331924507517,-10.04657645200395,-6.634745726115407,-4.577921774281426,-11.154342281601737,-9.243561964913384,-7.3226813811553395
17425,302.14788607523485,309.44667875999795,317.3452286908238,-11.06838287392847,-9.13955866390792,-7.383561314144094,-11.212266756167086,-9.687470745879875,-8.530903132729296,-6.246684167634577,-6.057191111100738,-5.86682281814849,-3.68831410277089,-3.286582793664644,-2.906613391839459,-6.4348190584432405,-6.210103727914428,-5.998272362828022
